"x"
"1"	"84926"
"2"	"100506649"
"3"	"63877"
"4"	"84553"
"5"	"10983"
"6"	"10487"
"7"	"84154"
"8"	"80185"
"9"	"374899"
"10"	"5827"
"11"	"9530"
"12"	"495"
"13"	"2222"
"14"	"157"
"15"	"55788"
"16"	"55705"
"17"	"7746"
"18"	"259"
"19"	"11257"
"20"	"9371"
"21"	"3156"
"22"	"84993"
"23"	"6713"
"24"	"7532"
"25"	"57149"
"26"	"91869"
"27"	"101928760"
